id_user,username,profile_pic_url,followers_count,following_count,num_posts,biography,isPrivate
7021782,marinafucito,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14482832_1102792613151400_7014382129303781376_a.jpg,1318,7497,598,b'\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\x9e\x96\xef\xbc\xb0\xef\xbc\xa8\xef\xbc\xaf\xef\xbc\xb4\xef\xbc\xaf\xef\xbc\xa7\xef\xbc\xb2\xef\xbc\xa1\xef\xbc\xb0\xef\xbc\xa8\xef\xbc\xb9\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\x9e\x96\xef\xbc\xac\xef\xbc\xa9\xef\xbc\xa6\xef\xbc\xa5\xef\xbc\xb3\xef\xbc\xb4\xef\xbc\xb9\xef\xbc\xac\xef\xbc\xa5\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\x9e\x96\xef\xbc\xa6\xef\xbc\xa1\xef\xbc\xb3\xef\xbc\xa8\xef\xbc\xa9\xef\xbc\xaf\xef\xbc\xae\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\x9e\x96\xef\xbc\xb4\xef\xbc\xb2\xef\xbc\xa1\xef\xbc\xb6\xef\xbc\xa5\xef\xbc\xac',True
7027463,sam_bottega,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/12107598_513401578836048_1756777015_a.jpg,3856,3907,3357,b'MD of Bottega lifestyle concept stores in Cheshire Shropshire & Grenada quoted as one of the best outside of London by Vogue Stella & Drapers Top 10',False
7027617,kristenmcginnis,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11372037_1479836538982340_209895535_a.jpg,1022,1734,755,,False
7094585,puggiemomma,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11910476_129389697403988_1045904225_a.jpg,549,1610,875,b'Bella is our black pug age 10. \xf0\x9f\x90\xbe\xf0\x9f\x92\x95',True
7171088,sharainicholson,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/13694658_1184483291572348_1498226671_a.jpg,392,401,431,"b'Interior Designer, fashion lover, wife, mother of 2, and always in search of beauty in day to day life.'",False
7204915,paatriec,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/1209671_1655711191383476_76791219_a.jpg,343,4557,764,,True
7214193,shoe_junkie,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11264646_142805639390977_488123021_a.jpg,128,371,1370,"b""'Be yourself, everybody else is already taken' Oscar Wilde""",True
7275088,katie_m_graham,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/19121895_1660404107320498_5082770924944490496_a.jpg,203,339,32,,True
7329665,babalaki,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11326949_867385393351928_1746518788_a.jpg,996,2398,244,,True
7402088,esrabebek,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14547754_615928795258262_68550096110747648_a.jpg,584,862,83,,True
7412995,cocodelago,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11821117_105859079766705_1680882354_a.jpg,130,3008,74,b'satx-chicago-the world',True
7435946,katherineb85,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/17268133_234765586989192_6416412275271270400_a.jpg,452,1315,356,b'Love and Happiness \xf0\x9f\x92\xab\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x92\x9a\xf0\x9f\x92\x96',True
7524917,dcgregory,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/13183339_1730896863822172_1952053041_a.jpg,621,628,422,,False
7607043,tattttp,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/10919531_1612514058968239_1522714900_a.jpg,7161,3669,1554,,False
7670111,rmstaver,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11849282_709893762469346_1353562196_a.jpg,24,419,7,"b""I'm a mom. What's your super power? \xf0\x9f\x92\xa5\xe2\x9a\xa1\xef\xb8\x8f\xf0\x9f\x92\xa5""",True
7672103,nada86808,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/10864911_1517521008520817_1219696677_a.jpg,257,305,77,,True
7679219,mariapatrikios,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/22158824_2015961268623409_4267283010551808000_n.jpg,2326,1509,736,b'Fashion marketer \xf0\x9f\x8c\x9f| toi-moi.com\nTravel character \xf0\x9f\x8c\x8e| all over the world\n\xe2\x9c\x89\xef\xb8\x8f maria00patrikiou@gmail.com\n\xf0\x9f\x93\x8dGreece',False
7789949,sanemest,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/10919226_1539014736360896_1282109021_a.jpg,131,753,446,b'Acemi\xf0\x9f\x98\x89inexperienced',True
7837821,camnewams,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14482977_1831548150415830_422300331506925568_a.jpg,132,2037,90,,True
7907742,kaitlinarmagno,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14134951_582319228606434_1445268520_a.jpg,159,306,431,,True
8020792,alikidrakouli,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11420752_1001127849939856_223081063_a.jpg,2945,2677,193,,False
8068686,shansmith____,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/1599947_350026195205846_1142780525_a.jpg,360,545,411,,True
8107958,monie8401,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/18809164_370819479981524_8669948140507365376_a.jpg,184,663,1011,b'NYC \xf0\x9f\x93\x8d',True
8178960,franciscamarzotto,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/16908614_1349817401731587_3063389319407337472_a.jpg,35,51,10,,True
8190805,meegancolgan,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/12716687_1115372071840632_1609924490_a.jpg,181,538,367,"b'Beware: mostly the standard ""Look! My kids stood still long enough to get a half decent shot!"" shots. #thisismyplaytime'",True
8222657,nailataryam,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14730710_1198809390186966_6400795679693733888_a.jpg,1580,7404,934,"b'""From those to whom much is given, much is expected""'",True
8372154,juanma80,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/10853013_760106807402450_38091282_a.jpg,3088,1064,3362,"b'Food.Fashion.Art.Traveler.Design Lover/Director of MdMA Design group , MdMA Magazine @mdmaonline | HerVoice Magazine @hervoiceonline. Snap Juanmamdma'",True
8414700,gayleong,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11230549_826584000764672_617017248_a.jpg,322,294,3011,b'Wanderer. Observer. Traveler. Reader.',True
8434449,paulinhamaltese,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11950695_904096716350047_425465487_a.jpg,382,703,488,b'Paula de Albuquerque Maltese Gasperini',True
8448983,carlypaiker_jewellery,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/17332671_242870859454622_6616451064277237760_a.jpg,8177,1751,2049,"b'Australian accessories brand. We ship Internationally. AFTERPAY Now Available \xe2\x9c\xa8Follow Carly..designer, creative director, dreamer and sunshine seeker.'",False
8476764,camilamancio,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/21149703_228745964317773_6007608397455687680_a.jpg,246,1229,1341,b'\xf0\x9f\x91\xa7\xf0\x9f\x8f\xbc\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x91\xa7\xf0\x9f\x90\xb6\xe2\x99\x92\xef\xb8\x8f\xf0\x9f\x8c\x8e\xf0\x9f\x8c\x8d\xf0\x9f\x8c\x8f',True
8551107,nicolemooneyinteriors,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/928069_1536948769858189_494593224_a.jpg,148,413,2,,False
8607336,moffin_t,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11244411_502021823300648_556058395_a.jpg,284,694,121,b'Mitzu XX',False
8637041,barbarafacanha,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/19121178_133931417183229_1985256295074103296_a.jpg,1519,972,1206,b'Creative Entrepreneur\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 @studi092 | #feitonaamaz\xc3\xb4nia',False
8673274,elizabethtoddantiques,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11849361_758432607601919_903694793_a.jpg,484,1736,231,,True
8688101,wordsthatbreathe,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/18580772_1716421521988259_3966417167032778752_a.jpg,1568,3592,2254,b'SOUND WEAVING\xe2\x84\xa2 \nThe Deep Low Hum : Songlines for Navigating the Inner Landscape\nsound healer\xe3\x83\xbbpoet\nsound | earth medicine | retreats & private events',False
8752800,keri0125,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/12558385_532424536925944_49376472_a.jpg,160,1823,380,b'Keri Laign',True
8775960,rksolidnyc,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14487186_318428571850790_6409115911814381568_a.jpg,24280,4071,3011,"b""Work for things money can't buy. \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x92\x95\xf0\x9f\x92\xa6    \xe2\x80\xa2 Founder: SOLID | @A.C.C.E.S.S \xc2\xa9 Master instructor\xf0\x9f\x93\x8dNYC | Personal Trainer \nRebecca@rebeccakennedyfitness.com""",False
8792347,rosiesorayataheri,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14478315_203832020048565_6624335730879496192_a.jpg,468,932,648,b'\xe2\x9c\x8c\xf0\x9f\x8f\xbb\xef\xb8\x8f\xe2\x9c\x8c\xf0\x9f\x8f\xbb',True
8794949,esagramma,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11910512_962781503818547_39108522_a.jpg,973,1508,3780,"b'Graphic designer & iphoneographer. \nMade in Italy. \n\xe2\x80\xa2 Featured in #MobilePhotoNow 2015.\n\xe2\x80\xa2 IPPA 2015, 2016 and 2017 Honorable Mentions.'",False
8826376,dan_mo,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11849063_956094207783796_825258592_a.jpg,338,1965,749,"b'Wife, Daughter, And Two Shibas. Life Is Good.'",True
8884934,ojip81,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11849015_727316470747029_804326963_a.jpg,187,472,160,,False
8907580,minasliristis,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/20065305_1355650954524389_2022355595511726080_a.jpg,517,1631,195,b'Visual Concepts. Athens. Greece \xf0\x9f\x93\xa9 mi.liristis@gmail.com',False
8956967,eleonora21,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/11856835_911110638959437_1486268436_a.jpg,371,974,61,,False
8969017,ckg5281,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/924372_758104537543489_859378986_a.jpg,107,1153,102,,True
8987276,sally_commins,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/18879402_1927399817531593_8232289903598108672_a.jpg,314,1115,137,b'\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xac\xf0\x9f\x87\xa7',True
9118216,allie_clay,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/16583536_655159558011016_6739774534716489728_a.jpg,1299,2139,363,b'TV spokesperson. Leadership Coach. Travel Aficionado. Yogi.',False
9178543,lucaferrro,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/21224260_1612594142145579_137012463219507200_a.jpg,1327,1182,2014,b'\xf0\x9f\x90\x91REDA1865\xf0\x9f\x90\x91 |fashion|food|design|vintage|travels|goodlife|i love blue.',False
9223184,menshealthstyle,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14574042_1835328486702681_8756482179514499072_a.jpg,68408,844,2446,"b""Your ultimate guide to style and grooming from the experts at Men's Health. \xe2\x80\xaa""",False
9292784,ashleylaustsen,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/21433947_360707584365028_1465547376604217344_n.jpg,273,377,369,,False
9318390,heawood,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/21690353_536682063342705_7888489608483176448_n.jpg,7260,1793,3573,"b'If you thought the baby pictures were bad, I now have a dog.'",False
9333402,michellefarber,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/22858375_297118100693086_7093333549578715136_n.jpg,470,1503,466,,True
9339024,ebrudosekci,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11326424_952645328130013_1449901378_a.jpg,7227,1076,647,b'Sculptor',False
9448334,sarahamandabray,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/19984748_1548934405127029_4205995781448007680_a.jpg,15687,3396,2674,b'Style Writer at Town & Country Magazine @townandcountrymag',False
9464895,baccaranix,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/20837727_1829633064016250_4077508377339494400_a.jpg,644,1746,969,,True
9490883,tamiwatkins,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/13116725_254122121606054_2054667541_a.jpg,113,94,102,b'Palm Beach\nNYC\nArchitecture\nArt\nI appreciate anything that is well designed',False
9511740,danii0207,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/22278370_206246226582889_462172699054047232_n.jpg,331,2142,1661,b'Z\xc3\xbcrich \xe2\x9a\x93\xef\xb8\x8f\xf0\x9f\x87\xa8\xf0\x9f\x87\xad',True
9516256,marie_pantaz,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/22638992_1458198440937905_8413287762551111680_n.jpg,442,789,739,b'art historian // just keep rolling under the stars',False
9572868,erikageara,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/15035554_196142647458319_7257968987588263936_a.jpg,323,927,111,,False
9606071,rosieloulou,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/10475114_509347115878649_1572835467_a.jpg,193,761,1297,"b'""When you love and laugh abundantly you live a beautiful life"" \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xf0\x9f\x92\x9e\xf0\x9f\x8c\xba\xf0\x9f\x92\x95\xf0\x9f\x8c\xb8\xf0\x9f\x8c\xb7\xf0\x9f\x92\x96'",True
9632291,klichtin,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/22221272_200671100474053_1069412299397136384_n.jpg,425,2007,544,b'Fashion Contributor',False
9691162,daruska,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/10549609_611100909004444_1891588129_a.jpg,224,711,1022,"b'\xe2\x9c\xa8Mom of a daughter and two dogs \xf0\x9f\x90\xbe slow living learner, in \xf0\x9f\x92\x95with Amsterdam :) \xe2\x9c\xa8 #FunnyLifeofDara #SpringtimeLovetime #FromGeorgiaWithLove'",True
9694903,nurkasikci,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/21827553_355600358186465_7084757144133697536_n.jpg,1316,926,184,b'www.misyonhukuk.com',True
9715700,atelier_allison,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11850419_1688811271334703_1267615207_a.jpg,195,1170,303,,False
9747264,hanzari1,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14350823_180123429090427_1113983464_a.jpg,378,3000,233,b'fUn and FuR',True
9774406,jfd_ca,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/12132760_1819542958272052_4028288_a.jpg,760,359,1566,"b'Road cyclist, photography, food, wine, cars, skiing, travel, family & friends. Leica M10 & iPhone 7 Plus'",False
9807151,giulia.palumbo,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/21980252_1894652504195158_4150267099018690560_n.jpg,1617,1085,999,"b'INTERIOR DESIGNER\n\xf0\x9f\x93\x8dPositano, Italy \xf0\x9f\x8d\x8b\n\xf0\x9f\x93\x90 in Sorrento\nFood additect \xf0\x9f\x92\x95\xf0\x9f\x8d\x95\xf0\x9f\x8d\x9d'",False
9927756,mooremelissa56,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/11934805_159908234345221_1485747572_a.jpg,755,870,310,"b'EMMY-nominated, Author of @WholeBook \xe2\x80\xa2I help women share their transformational stories in the media+write their book\xe2\x80\xa2\nFREE Whole Journal here\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb'",False
10095077,matildeziccardi,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/22794606_1573237072736374_1552903970568011776_n.jpg,773,602,942,b'Voglio solo ascoltare il rumore del mare \xf0\x9f\x8c\x8a',True
10263866,raffapan,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14701353_1021608857984283_2666955505749983232_a.jpg,777,919,634,b'Neapolitan living in Northern Portugal . architect . adore gastronomy',False
10409102,refianil,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/14474487_1781598898761979_5542551855495643136_n.jpg,392,1097,638,,True
10497720,ladyfoxmags,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/17818153_1648469898795683_1192543011704143872_a.jpg,693,1152,1083,"b'Beautiful Monster in Seattle, WA \xf0\x9f\x90\xba\xf0\x9f\x8c\xb8\xf0\x9f\x92\x8b'",False
10558261,marechiara,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/891417_1535943576663535_1996299162_a.jpg,421,544,391,b'Creatrice di bijoux e accessori',False
10610202,mich_haw,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/923887_1709494852598006_776416485_a.jpg,293,320,421,b'eat...sleep...drink...LA POSITANESE',False
10622555,goldupn100,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/10523596_326207514212398_936896376_a.jpg,70,427,141,b'Well...',False
10724896,laposteprem,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/21690152_1172474202885172_7474914807980752896_n.jpg,1522,718,186,,True
10726380,jessicamriels,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/22581920_1965480163663628_1450990332278734848_n.jpg,201,706,406,b'Wife \xe2\x80\xa2 Mama of \xf0\x9f\x91\xb8\xf0\x9f\x8f\xbc\xf0\x9f\x91\xb8\xf0\x9f\x8f\xbc\xe2\x80\xa2 Event Planner \xe2\x80\xa2 Blogger \xe2\x80\xa2 AUSTIN',True
10773836,alexmastrodo,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/13166678_1705982926331285_2128352143_a.jpg,336,582,225,b'San Francisco based. Product Marketer. <3 food',False
10776491,chaseleo,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11821269_136395606705103_1358467513_a.jpg,448,671,407,,True
10790220,mgpu,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/18581250_1519992591375957_1177365915835039744_a.jpg,499,623,1918,b'\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xbb\xf0\x9f\x87\xaaMarian',True
10830582,erin_cox83,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/16230159_608067559385494_7191297140805599232_a.jpg,213,1052,756,,True
10878846,raunakshaunak,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/19764730_816248351875368_3976371479590731776_a.jpg,150,393,219,,True
10893791,erica287,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/18013597_414434968922056_4566896415837519872_a.jpg,245,251,181,,False
10933578,alexandrabloom_nyc,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11925778_467896696723853_1962157578_a.jpg,4578,993,1322,b'| Dedicated to my father | \n|\xf0\x9f\x93\x8dNYC | \n| I love animals |',False
11131847,jmfm_s,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/11349120_165382907137594_1729120868_a.jpg,632,894,191,,False
11132632,andreamosqueralaks,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/20482403_680341972165535_4446394756091609088_a.jpg,824,929,642,b'follow us: @blooms_by_drea',False
11300922,mrs_salvatore81614,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/22069317_148825049054826_5304351380121583616_n.jpg,753,2465,3883,"b'MARRIED & 34yrs young. NJ/Italia \xe2\x9c\x88\xef\xb8\x8f\xf0\x9f\x87\xae\xf0\x9f\x87\xb9Capricorn\xe2\x99\x91, Loyal, Passionate about Life & could not be happier\xe2\x9c\x8c\xf0\x9f\x8f\xbc\xef\xb8\x8f\xf0\x9f\x92\x8b \xf0\x9f\x92\x8e XVI.VIII.MMXIV \xf0\x9f\x92\x8d'",True
11310128,tamijojo,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11311111_1014716241895529_1418414567_a.jpg,636,5315,287,,False
11347586,katiekehler,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11349451_445113532362038_627175301_a.jpg,448,5366,102,,True
11356751,mediris,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/20633274_1454675511290518_6953446245704663040_a.jpg,766,971,489,,True
11447443,susanliz,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11429569_443527405834275_2137932431_a.jpg,37,305,3,"b'Lover of adventure, family, food and people'",False
11535888,thegillagency,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/12543312_168295566876848_437401311_a.jpg,643,1180,300,b'real estate broker in the best city in the world.  you can move here.  we just have a 1 in 1 out policy.',False
11574583,kasiasophia,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/s150x150/19367603_109633636321633_9144115433383657472_a.jpg,1205,1034,568,"b'Find my articles in the FT, Spectator, Wallpaper*, House&Garden, Apollo, Under the Influence + my book at Tate Modern, Rizzoli Bookstore, ICA London'",False
11598141,melanieleaj,https://scontent-mxp1-1.cdninstagram.com/t51.2885-19/11313705_608208409282511_1452668847_a.jpg,249,559,276,b'Massachusetts native living in California \xf0\x9f\x8c\xb4\xe2\x98\x80\xef\xb8\x8f. Married to @eldumas and mom to @smittd0gg',False
